row_id,Species3,Family3,Order3,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size,Species.Status,Hand.Wing.Index,date,exclusion_notes
9234,Pterodroma ultima,Procellariidae,Procellariiformes,1,1,0,0,1,27,19.8,7.5,9.8,33.5,260,175,85,67.3,112,360,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist,-47.88,55.1,-2.48,-129.1714356,66311108.88,Extant,67.3,14/10/23,Number of fully measured individuals is < 3
9244,Puffinus huttoni,Procellariidae,Procellariiformes,2,0,1,1,2,41.7,29.2,5.9,6.3,39.9,209,124,85,59.3,61.5,364,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist,-47.55,-11.41,-33.18,143.6847782,3868377.86,Extant,59.3,14/10/23,Number of fully measured individuals is < 3
9248,Puffinus newelli,Procellariidae,Procellariiformes,1,0,1,0,1,42.7,26.3,7,10.2,46,241,107,134,44.4,91,350.8,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist,-29.41,23.41,11.86,-141.5500292,12591274.67,Extant,44.4,14/10/23,Number of fully measured individuals is < 3
9276,Amazona brasiliensis,Psittacidae,Psittaciformes,8,3,4,1,2,33.5,28.4,17.7,28.5,22.6,212.3,50.3,150.2,25,118.2,430,Updated_literature,World Parrot Trust,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Insessorial,-25.96,-24.12,-25.12,-48.0371024,4747.02,Extant,25,14/10/23,Number of fully measured individuals is < 3
9332,Bolborhynchus ferrugineifrons,Psittacidae,Psittaciformes,3,0,0,3,1,17,13.7,9.2,9.9,15.1,121.1,48.3,72.9,39.9,74.4,64,Updated_literature,Dunning (2021),NO,NA,NA,Grassland,2,1,Herbivore,Omnivore,Insessorial,1.39,5.24,3.06,-76.0941363,3143.4,Extant,39.9,14/10/23,Number of fully measured individuals is < 3
9367,Charmosyna diadema,Psittacidae,Psittaciformes,1,1,0,0,1,11.3,9,6.1,9.8,10.8,93,38,55,40.9,84.5,36.98,EltonTraits_GenAvg,NA,NO,NA,NA,NA,1,NA,Herbivore,Omnivore,Insessorial,NA,NA,NA,NA,NA,Extant,40.9,14/10/23,Number of fully measured individuals is < 3
9378,Charmosyna toxopei,Psittacidae,Psittaciformes,1,1,0,0,1,15.9,12,6.7,9.5,10.7,86.9,40.5,46.4,46.6,77.2,36.98,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Herbivore,Nectarivore,Insessorial,-3.84,-3.05,-3.42,126.6346349,8554.36,Extant,46.6,14/10/23,Number of fully measured individuals is < 3
9386,Cyanoramphus forbesi,Psittacidae,Psittaciformes,1,0,0,1,1,19.6,15.6,11.8,20.5,18.8,120,38.8,81.2,32.3,150,88.5,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,-44.28,-44.26,-44.27,-176.302638,2.11,Extant,32.3,14/10/23,Number of fully measured individuals is < 3
9427,Loriculus amabilis,Psittacidae,Psittaciformes,3,2,1,0,2,12.4,9.6,5.4,8.4,9.9,76.5,30.6,45.9,40.1,38.3,20,EltonTraits_Model,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-0.92,2.65,0.87,128.0025165,22755.09,Extant,40.1,14/10/23,Number of fully measured individuals is < 3
9432,Loriculus flosculus,Psittacidae,Psittaciformes,1,0,0,1,1,13.5,10.1,5.7,8.7,10.5,76,31.1,44.9,40.9,32,33.98,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-8.83,-8.37,-8.62,121.1073521,1417.69,Extant,40.9,14/10/23,Number of fully measured individuals is < 3
9514,Prioniturus verticalis,Psittacidae,Psittaciformes,2,1,1,0,2,26.1,23,13.5,20.8,17.5,166.5,68,98.5,40.9,89,45.04,EltonTraits_Model,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,5.05,5.35,5.2,120.0567127,621.55,Extant,40.9,14/10/23,Number of fully measured individuals is < 3
9584,Tanygnathus gramineus,Psittacidae,Psittaciformes,2,1,0,1,2,37.9,32.6,19.7,35.3,22.7,264,103.7,160.3,39.3,158.5,237.3,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-3.62,-3.13,-3.33,126.3557277,1363.4,Extant,39.3,14/10/23,Number of fully measured individuals is < 3
9589,Touit costaricensis,Psittacidae,Psittaciformes,2,1,1,0,2,22.1,17.4,10.8,16,11.4,114.2,49.2,64.9,43.1,41.2,80,EltonTraits_Model,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,8.56,10.48,9.55,-83.36796397,9984.12,Extant,43.1,14/10/23,Number of fully measured individuals is < 3
9594,Touit stictopterus,Psittacidae,Psittaciformes,5,1,3,1,2,20.9,16.5,10,15.6,12,121.8,50,71.8,41,55.8,78.8,Dunning,NA,NO,NA,NA,Forest,1,2,Herbivore,Omnivore,Insessorial,-6.33,0.13,-3.34,-78.32821024,32941.14,Extant,41,14/10/23,Number of fully measured individuals is < 3
9632,Eudyptes pachyrhynchus,Spheniscidae,Sphenisciformes,4,2,1,1,1,49.4,34.6,16.4,23.7,31.1,155.3,3,88.3,3.3,90.8,3904.88,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic,-47.28,-43.74,-45.62,167.4324033,26.15,Extant,3.3,14/10/23,Number of fully measured individuals is < 3
9635,Eudyptes sclateri,Spheniscidae,Sphenisciformes,4,0,0,4,2,66.2,37.8,17.6,27.2,29.4,111.3,6.6,104.8,5.9,94,5888.95,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic,-49.72,-47.69,-49.61,178.8120573,23.43,Extant,5.9,14/10/23,Number of fully measured individuals is < 3
9675,Bubo vosseleri,Strigidae,Strigiformes,1,0,0,1,1,44.2,25.8,14,23.5,49.5,317,89.2,227.8,28.1,157,770,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Carnivore,Vertivore,Insessorial,-8.66,-4.38,-7.6,36.13286081,19223.13,Extant,28.1,14/10/23,Number of fully measured individuals is < 3
9682,Glaucidium castaneum,Strigidae,Strigiformes,2,0,2,0,2,17.6,11,7.1,11.1,23.7,129.5,32.9,96.6,25.4,77.5,100,Dunning,NA,NO,NA,NA,NA,2,1,Carnivore,Omnivore,Insessorial,-4.04,1.37,-0.99,28.97814361,91747.23,Extant,25.4,14/10/23,Number of fully measured individuals is < 3
9692,Glaucidium mooreorum,Strigidae,Strigiformes,2,0,2,0,0,10.8,8.9,6.4,9.3,12.6,82.2,4.8,77.3,5.8,49.2,51,Dunning,NA,YES,Beak Nares; Beak Width,Glaucidium hardyi,NA,1,1,Carnivore,Omnivore,Insessorial,NA,NA,NA,NA,NA,Extant,5.8,14/10/23,Number of fully measured individuals is < 3
9694,Glaucidium nubicola,Strigidae,Strigiformes,1,0,1,0,1,14.8,10.6,8.2,9.6,16.9,92,7,85,7.6,44.5,77.53,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Omnivore,Insessorial,-3.64,5.46,2.4,-77.42605914,6915.65,Extant,7.6,14/10/23,Number of fully measured individuals is < 3
9701,Glaucidium sanchezi,Strigidae,Strigiformes,2,1,1,0,2,14.3,8.8,7.7,9.9,19.1,87.5,17.6,69.9,20,55.5,55,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Omnivore,Insessorial,20.88,24.88,22.87,-98.9033778,27181.76,Extant,20,14/10/23,Number of fully measured individuals is < 3
9706,Heteroglaux blewitti,Strigidae,Strigiformes,4,1,3,0,2,20,13,8.7,14.2,24.1,145.7,33.9,111.8,23.2,68.3,241,Dunning,NA,NO,NA,NA,Woodland,2,1,Carnivore,Vertivore,Insessorial,19.52,21.9,21.48,76.64034162,5435.61,Extant,23.2,14/10/23,Number of fully measured individuals is < 3
9708,Ketupa blakistoni,Strigidae,Strigiformes,1,0,1,0,1,52.3,31.9,19.7,27.8,83,508,135,373,26.6,261,3850,Updated_literature,BoW,NO,NA,NA,Riverine,1,1,Carnivore,Aquatic predator,Insessorial,34.35,62.17,51.14,134.196546,2289996.15,Extant,26.6,14/10/23,Number of fully measured individuals is < 3
9719,Megascops colombianus,Strigidae,Strigiformes,2,1,0,1,1,24.5,13,7,12.7,38,195.5,56.7,138.9,29,99.1,172,EltonTraits_Model,NA,NO,NA,NA,Forest,1,1,Carnivore,Omnivore,Insessorial,-0.23,6.15,2.41,-77.26929832,13694.16,Extant,29,14/10/23,Number of fully measured individuals is < 3
9736,Nesasio solomonensis,Strigidae,Strigiformes,3,1,2,0,2,45.9,24.2,13.5,22.1,58.4,263.4,60.3,203.1,23,123.8,1155,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Vertivore,Insessorial,-8.58,-5.41,-6.74,156.4338285,13115.12,Extant,23,14/10/23,Number of fully measured individuals is < 3
9739,Ninox burhani,Strigidae,Strigiformes,0,0,0,0,0,23.4,11.2,6.9,11.2,27.9,188.5,43.9,128.1,22.9,100,99,Dunning,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Ninox ochracea,Forest,1,1,Carnivore,Invertivore,Insessorial,-0.57,-0.23,-0.43,121.8676831,435.6,Extant,22.9,14/10/23,Number of fully measured individuals is < 3
9741,Ninox ios,Strigidae,Strigiformes,0,0,0,0,0,23.4,11.2,6.9,11.2,27.9,188.5,43.9,128.1,22.9,100,86,Dunning,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Ninox ochracea,Forest,1,1,Carnivore,Invertivore,Insessorial,-1.94,0.96,-0.66,121.6229148,3684.39,Extant,22.9,14/10/23,Number of fully measured individuals is < 3
9743,Ninox meeki,Strigidae,Strigiformes,1,0,1,0,1,27.1,15.9,10.6,16,43.2,236,69.6,166.4,29.5,131,265,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-2.25,-1.96,-2.09,146.9129886,1830.14,Extant,29.5,14/10/23,Number of fully measured individuals is < 3
9746,Ninox ochracea,Strigidae,Strigiformes,2,0,0,2,1,23.4,11.2,6.9,11.2,27.9,188.5,43.9,128.1,22.9,100,99,Inferred,NA,YES,Body Mass,Ninox burhani,Forest,1,1,Carnivore,Invertivore,Insessorial,-5.7,1.84,-1.67,121.5681664,94118.1,Extant,22.9,14/10/23,Number of fully measured individuals is < 3
9755,Ninox sumbaensis,Strigidae,Strigiformes,0,0,0,0,0,23.4,11.2,6.9,11.2,27.9,188.5,43.9,128.1,22.9,100,90,Dunning,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Ninox ochracea,Forest,1,1,Carnivore,Invertivore,Insessorial,-10.32,-9.45,-9.8,119.7559718,2933.17,Extant,22.9,14/10/23,Number of fully measured individuals is < 3
9758,Ninox variegata,Strigidae,Strigiformes,1,1,0,0,1,26.8,14.9,8.8,14.4,39.2,208,57.6,150.4,27.7,130,179,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-4.85,-2.34,-3.65,152.0545945,7756.1,Extant,27.7,14/10/23,Number of fully measured individuals is < 3
9759,Otus alfredi,Strigidae,Strigiformes,2,1,1,0,2,20.5,11.6,6.7,9.4,23.9,152.1,45.8,106.2,30.1,75.6,67.5,Inferred,NA,YES,Body Mass,Otus spilocephalus,Forest,1,1,Carnivore,Invertivore,Insessorial,-8.8,-8.57,-8.68,120.4534007,498.38,Extant,30.1,14/10/23,Number of fully measured individuals is < 3
9760,Otus alius,Strigidae,Strigiformes,0,0,0,0,0,21.9,11.1,5.1,10,22.9,135,40.9,94.1,30.3,89,95,Inferred,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length; Body Mass,Otus umbra,Forest,2,1,Carnivore,NA,Insessorial,6.75,8.03,7.07,93.79381996,998.3,Extant,30.3,14/10/23,Number of fully measured individuals is < 3
9761,Otus angelinae,Strigidae,Strigiformes,0,0,0,0,0,24.3,14.5,7.1,12.9,31.7,163.8,41.5,122.3,25.1,77.5,82.2,Dunning,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Otus brookii,Forest,1,1,Carnivore,Invertivore,Insessorial,-8.49,-6.6,-7.41,109.702015,16745.86,Extant,25.1,14/10/23,Number of fully measured individuals is < 3
9764,Otus beccarii,Strigidae,Strigiformes,0,0,0,0,0,19.8,10.2,5.2,10.1,27.2,152.8,48.8,102.8,32.2,77.9,114,Updated_literature,Dunning (2021),YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Otus manadensis,Forest,1,1,Carnivore,NA,Insessorial,-1.22,-0.63,-0.94,135.8921529,2524.27,Extant,32.2,14/10/23,Number of fully measured individuals is < 3
9768,Otus collari,Strigidae,Strigiformes,2,1,0,1,2,19.6,11.2,5.9,9.6,21.3,156.2,31.4,124.9,20.1,79.2,81.91,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,3.38,3.74,3.56,125.538016,556.53,Extant,20.1,14/10/23,Number of fully measured individuals is < 3
9770,Otus enganensis,Strigidae,Strigiformes,1,0,0,1,0,24.1,11.8,6,10.9,27.2,169,58.7,110.3,34.7,72,104.88,Dunning,NA,YES,Kipp's Distance; Secondary1; Wing Length; Hand-Wing Index,Otus elegans,NA,1,1,Carnivore,Invertivore,Insessorial,-5.52,-5.29,-5.4,102.2566051,400.8,Extant,34.7,14/10/23,Number of fully measured individuals is < 3
9772,Otus fuliginosus,Strigidae,Strigiformes,1,1,0,0,1,22.4,13.8,7.3,11.8,27.2,140.9,32.3,108.5,22.9,72.2,92,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,8.47,11.43,9.86,118.6387801,8606.99,Extant,22.9,14/10/23,Number of fully measured individuals is < 3
9773,Otus hartlaubi,Strigidae,Strigiformes,0,0,0,0,0,19.8,10.8,5.1,10.7,29.1,153.4,40.5,112.9,26.4,81.6,79,Dunning,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Otus rutilus,Forest,1,1,Carnivore,NA,Insessorial,0.08,0.36,0.21,6.569191014,388.97,Extant,26.4,14/10/23,Number of fully measured individuals is < 3
9780,Otus longicornis,Strigidae,Strigiformes,1,0,1,0,1,19.1,10.4,4.8,11.4,30.2,143,44,99,30.8,72,82.87,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,13.57,18.52,16.6,121.2987767,19826.2,Extant,30.8,14/10/23,Number of fully measured individuals is < 3
9783,Otus mantananensis,Strigidae,Strigiformes,2,0,1,1,2,21.7,11.9,6.4,10.8,33.1,156.5,45.1,111.4,28.8,74.3,106,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,4.61,13.25,11.69,121.5902511,1849.02,Extant,28.8,14/10/23,Number of fully measured individuals is < 3
9786,Otus mentawi,Strigidae,Strigiformes,1,1,0,0,1,22.3,12.9,7.6,11.3,31.7,160,44.7,115.3,27.9,73,104.9,Inferred,NA,YES,Body Mass,Otus enganensis,Forest,1,1,Carnivore,Invertivore,Insessorial,-3.35,-0.92,-1.86,99.3347365,6119.87,Extant,27.9,14/10/23,Number of fully measured individuals is < 3
9787,Otus mindorensis,Strigidae,Strigiformes,1,1,0,0,1,17.1,10,6,10.3,24.9,131,34.8,96.2,26.6,58,106,Inferred,NA,YES,Body Mass,Otus mantananensis,Forest,1,1,Carnivore,Invertivore,Insessorial,12.78,13.46,13.11,121.0367736,959.24,Extant,26.6,14/10/23,Number of fully measured individuals is < 3
9788,Otus mirus,Strigidae,Strigiformes,0,0,0,0,0,19.1,10.4,4.8,11.4,30.2,143,44,99,30.8,72,61.32,Dunning,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Otus longicornis,Forest,1,1,Carnivore,NA,Insessorial,6.89,9.4,8.09,125.2425047,1658.12,Extant,30.8,14/10/23,Number of fully measured individuals is < 3
9790,Otus pauliani,Strigidae,Strigiformes,1,0,1,0,1,29.4,10.5,6,10.3,24.8,137,32.3,104.7,23.6,81.4,69.49,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-11.84,-11.64,-11.75,43.3548377,174.34,Extant,23.6,14/10/23,Number of fully measured individuals is < 3
9792,Otus podarginus,Strigidae,Strigiformes,2,0,0,2,2,23,13,8.1,12.4,33.1,158,32.7,125.3,20.7,75.5,178.4,Inferred,NA,YES,Body Mass,Otus megalotis,Forest,1,1,Carnivore,Invertivore,Insessorial,6.89,7.73,7.45,134.5417322,437.19,Extant,20.7,14/10/23,Number of fully measured individuals is < 3
9799,Otus siaoensis,Strigidae,Strigiformes,0,0,0,0,0,19.8,10.2,5.2,10.1,27.2,152.8,48.8,102.8,32.2,77.9,165,Dunning,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Otus manadensis,Forest,1,1,Carnivore,NA,Insessorial,2.64,2.82,2.74,125.3949823,115.19,Extant,32.2,14/10/23,Number of fully measured individuals is < 3
9800,Otus silvicola,Strigidae,Strigiformes,1,1,0,0,0,29.9,17.7,10.6,12.9,37.8,216,49.7,166.3,23,100,212,Updated_literature,BoW,YES,Beak Depth,Otus brookii,Forest,1,1,Carnivore,Invertivore,Insessorial,-9.11,-8.07,-8.62,119.4822977,28274.7,Extant,23,14/10/23,Number of fully measured individuals is < 3
9803,Otus thilohoffmanni,Strigidae,Strigiformes,1,1,0,0,1,18.7,11.4,5.4,10.9,24.6,124.7,34.8,39.9,27.9,70.6,76.5,Inferred,NA,YES,Body Mass,Otus rufescens,Forest,1,1,Carnivore,Invertivore,Insessorial,6.18,7,6.48,80.4057064,237.13,Extant,27.9,14/10/23,Number of fully measured individuals is < 3
9804,Otus umbra,Strigidae,Strigiformes,1,0,1,0,1,21.9,11.1,5.1,10,22.9,135,40.9,94.1,30.3,89,95,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,2.33,2.92,2.63,96.07512049,1552.39,Extant,30.3,14/10/23,Number of fully measured individuals is < 3
9813,Scotopelia ussheri,Strigidae,Strigiformes,2,0,1,1,2,44.6,23.6,14.9,20,61.1,324.5,68.3,256.2,21,180.5,787.18,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Aquatic predator,Insessorial,4.35,8.8,6.54,-6.322352069,358371,Extant,21,14/10/23,Number of fully measured individuals is < 3
9816,Strix butleri,Strigidae,Strigiformes,2,0,1,1,1,28,13.9,8.1,13.7,52.9,247,96.3,150.7,39.1,143.5,219,Dunning,NA,NO,NA,NA,Rock,3,1,Carnivore,Vertivore,Insessorial,13.93,36.38,21.79,43.1618489,200127.29,Extant,39.1,14/10/23,Number of fully measured individuals is < 3
9817,Strix chacoensis,Strigidae,Strigiformes,2,1,1,0,2,33.5,17.1,10.3,17.3,50.8,273.5,72.7,200.8,26.6,157.7,330,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Vertivore,Insessorial,-36.2,-19.14,-26.95,-62.88550353,766166.49,Extant,26.6,14/10/23,Number of fully measured individuals is < 3
9837,Phodilus prigoginei,Tytonidae,Strigiformes,1,1,0,0,1,27.8,11.7,6.7,12.9,36.2,190,29.6,160.4,15.6,102.6,195,Dunning,NA,NO,NA,NA,Forest,2,1,Carnivore,Vertivore,Insessorial,-4.05,-2.84,-3.39,28.90574213,4661.83,Extant,15.6,14/10/23,Number of fully measured individuals is < 3
9844,Tyto manusi,Tytonidae,Strigiformes,2,1,1,0,2,41,22.2,9.1,18.1,65.6,290.4,102.9,187.4,35.4,109.8,631.9,Inferred,NA,YES,Body Mass,Tyto novaehollandiae,Forest,1,1,Carnivore,Vertivore,Generalist,NA,NA,NA,NA,NA,Extant,35.4,14/10/23,Number of fully measured individuals is < 3
9845,Tyto nigrobrunnea,Tytonidae,Strigiformes,1,1,0,0,0,41,21.2,11.6,17.1,65.6,278,92,186,33.1,129,631.9,Inferred,NA,YES,Tarsus Length; Body Mass,Tyto manusi,Forest,1,1,Carnivore,Vertivore,Generalist,-2.03,-1.63,-1.81,124.7438287,2875.25,Extant,33.1,14/10/23,Number of fully measured individuals is < 3
9848,Tyto sororcula,Tytonidae,Strigiformes,1,1,0,0,1,29,14.6,7.3,12.8,53,213,65.1,147.9,30.6,83,540,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Carnivore,Vertivore,Generalist,-3.33,-2.98,-3.14,129.4285901,1302.34,Extant,30.6,14/10/23,Number of fully measured individuals is < 3
9866,Phalacrocorax brasilianus,Phalacrocoracidae,Suliformes,10,4,5,1,2,62.6,44.6,11.9,14.9,48.7,275.4,91.8,191.7,32.4,187.2,1239.29,Dunning,NA,NO,NA,NA,Wetland,3,1,Carnivore,Aquatic predator,Generalist,-55.98,34.12,-11.18,-65.40334436,18288655.94,Extant,32.4,14/10/23,Number of fully measured individuals is < 3
9875,Phalacrocorax featherstoni,Phalacrocoracidae,Suliformes,4,2,1,1,2,54.8,41.9,8.9,9.6,54.3,218.5,80,140.1,36.4,90.8,1041.85,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic,-44.67,-43.34,-43.97,-176.401499,11945.38,Extant,36.4,14/10/23,Number of fully measured individuals is < 3
9885,Phalacrocorax onslowi,Phalacrocoracidae,Suliformes,1,0,0,1,1,62.9,41.5,8.4,12.7,64.1,259,92.7,166.3,35.8,103,2072.67,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic,-44.57,-43.53,-44,-176.365728,7234.21,Extant,35.8,14/10/23,Number of fully measured individuals is < 3
9909,Crypturellus casiquiare,Tinamidae,Tinamiformes,2,1,1,0,1,25,8.9,4.3,4.4,43.8,135.2,31.6,103.6,23.3,32.5,250,Updated_literature,Dunning (2021),NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,-4.17,3.54,1.4,-69.80758759,86537.96,Extant,23.3,14/10/23,Number of fully measured individuals is < 3
9914,Crypturellus kerriae,Tinamidae,Tinamiformes,1,1,0,0,0,31.2,10.6,5.1,4.8,49.6,154.1,33.6,120.5,21.8,54.2,443.4,Inferred,NA,YES,Tail Length; Body Mass,Crypturellus obsoletus,Forest,1,1,Herbivore,Omnivore,Terrestrial,5.95,7.84,7.18,-77.65570239,6147.23,Extant,21.8,14/10/23,Number of fully measured individuals is < 3
9916,Crypturellus obsoletus,Tinamidae,Tinamiformes,13,6,6,1,2,30.9,11.1,5.4,4.5,45.9,160,35.8,124.4,22.4,54.2,443.4,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,-33.84,11.35,-18.17,-56.75883749,1841826.27,Extant,22.4,14/10/23,Number of fully measured individuals is < 3
9918,Crypturellus ptaritepui,Tinamidae,Tinamiformes,1,0,1,0,0,29.6,9,4.6,5.8,51.2,136,10,126,7.4,54.2,443.4,Inferred,NA,YES,Tail Length; Body Mass,Crypturellus obsoletus,Forest,1,1,Herbivore,Omnivore,Terrestrial,5.7,6.02,5.84,-62.1869405,403.76,Extant,7.4,14/10/23,Number of fully measured individuals is < 3
9926,Eudromia formosa,Tinamidae,Tinamiformes,2,2,0,0,2,32.5,18.2,7.9,8.2,49.5,223.9,48.5,175.4,21.7,78,772.93,EltonTraits_Model,NA,NO,NA,NA,Woodland,2,1,Herbivore,Omnivore,Terrestrial,-28.32,-20.44,-24.65,-61.9123445,285672.47,Extant,21.7,14/10/23,Number of fully measured individuals is < 3
9935,Nothoprocta taczanowskii,Tinamidae,Tinamiformes,4,0,4,0,2,43.6,27.3,9.7,9.1,48.6,181,42.6,135.4,23.8,67,619.3,Inferred,NA,YES,Body Mass,Nothoprocta ornata,Shrubland,2,1,Herbivore,Omnivore,Terrestrial,-15.01,-13,-13.82,-72.1659971,17724.05,Extant,23.8,14/10/23,Number of fully measured individuals is < 3
9940,Nothura minor,Tinamidae,Tinamiformes,4,0,0,4,2,19.4,10.3,5,4.1,27,110,28.2,81.8,25.6,47,165.8,Dunning,NA,NO,NA,NA,Grassland,2,1,Herbivore,Omnivore,Terrestrial,-23.93,-15.71,-18.92,-48.17207208,480730.25,Extant,25.6,14/10/23,Number of fully measured individuals is < 3
9944,Tinamotis ingoufi,Tinamidae,Tinamiformes,2,2,0,0,2,28.6,13.6,7.2,6.8,43.6,215.2,77.2,138,36,57.3,950,Updated_literature,BoW,NO,NA,NA,Grassland,3,1,Herbivore,Omnivore,Terrestrial,-52.76,-40.37,-47.06,-70.1245597,403733.45,Extant,36,14/10/23,Number of fully measured individuals is < 3
9948,Tinamus osgoodi,Tinamidae,Tinamiformes,4,1,3,0,1,45.6,12.9,7.1,7.9,70.6,232,40.5,191.6,17.4,69.7,1285,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Terrestrial,-13.91,7.15,-11.05,-72.42097273,28701.74,Extant,17.4,14/10/23,Number of fully measured individuals is < 3
9968,Pharomachrus auriceps,Trogonidae,Trogoniformes,14,5,8,1,2,26.3,13.4,11.5,10.7,18.5,202.1,73.7,127.6,36.6,193.4,180,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-17.97,10.85,-3.4,-74.62207698,494429.38,Extant,36.6,14/10/23,Number of fully measured individuals is < 3
3,Accipiter bicolor,Accipitridae,Accipitriformes,6,2,2,2,4,26.5,14.8,9.2,13.5,57.5,231.8,46.4,189.6,19.8,188.4,287.54,Dunning,NA,NO,NA,NA,Woodland,2,2,Carnivore,Vertivore,Generalist,NA,NA,NA,NA,NA,Extant,19.8,19/10/23,Missing centroid values means mean annual temperature cannot be found for species
8,Accipiter chilensis,Accipitridae,Accipitriformes,5,2,3,0,4,23.2,12.6,8,11.8,58.8,227,69.2,156.2,30.6,183.8,368,Dunning,NA,NO,NA,NA,Woodland,2,2,Carnivore,Vertivore,Generalist,NA,NA,NA,NA,NA,Extant,30.6,19/10/23,Missing centroid values means mean annual temperature cannot be found for species
9,Accipiter chionogaster,Accipitridae,Accipitriformes,6,2,3,1,4,18.2,10.5,7.5,9.7,51.8,181,60.5,124.2,32.7,137,130.6,Inferred,NA,YES,Body Mass,Accipiter striatus,Forest,1,3,Carnivore,Vertivore,Generalist,NA,NA,NA,NA,NA,Extant,32.7,19/10/23,Missing centroid values means mean annual temperature cannot be found for species
